0.45456,1
0.486528,0
0.464519,1
0.470396,4
0.471034,0
0.470512,0
0.470509,7
0.470889,3
0.471031,5
0.471033,3
0.492752,8
0.471033,9
0.471473,1
0.471536,3
0.471536,3
0.472138,1
0.472945,2
0.472931,0
0.47214,7
0.472024,5
0.472945,8
0.472024,6
0.472945,2
0.472906,0
0.472023,2
0.492839,3
0.472023,6
0.472023,9
0.472023,9
0.471996,7
0.472023,8
0.471989,9
0.472023,4
0.471989,9
0.472023,2
0.472024,1
0.492839,3
0.472024,1
0.472031,1
0.472023,4
0.472023,9
0.472023,1
0.472022,4
0.472023,4
0.472023,2
0.472023,6
0.492839,3
0.471922,7
0.471814,7
0.472023,4
0.470857,7
0.472023,5
0.472023,1
0.472023,9
0.471536,0
0.472023,2
0.472023,2
0.492839,3
0.472023,9
0.472024,1
0.472023,1
0.472023,1
0.472023,5
0.472023,0
0.472023,6
0.492839,3
0.472023,4
0.472023,8
0.472023,1
0.471533,0
0.492793,3
0.471033,9
0.471033,6
0.471033,2
0.471033,6
0.470122,4
0.468193,7
0.467189,1
0.467598,4
0.467598,1
0.467598,5
0.467598,4
0.467602,8
0.467598,9
0.491964,2
0.467598,9
0.467598,9
0.467598,8
0.467598,9
0.467509,6
0.491921,3
0.466946,6
0.466946,4
0.466946,6
0.491921,2
0.466946,9
0.466946,1
0.491921,2
0.466946,0
0.466946,5
0.466946,9
0.491921,2
0.466946,7
0.466946,7
0.491921,2
0.466946,8
0.466946,8
0.466946,5
0.466676,0
0.466269,6
0.466269,0
0.466269,0
0.491883,2
0.466269,9
0.466268,0
0.466269,4
0.466269,7
0.466269,7
0.466269,1
0.466269,5
0.465581,7
0.465566,9
0.465566,4
0.465564,6
0.465566,1
0.465566,5
0.465919,7
0.465566,6
0.465566,1
0.465566,0
0.465566,1
0.45456,1
0.485588,0
0.455838,1
0.468915,4
0.485344,0
0.48737,0
0.486674,7
0.486592,3
0.455037,5
0.488195,3
0.486564,8
0.481981,9
0.455979,1
0.454463,3
0.486631,3
0.456034,1
0.482527,2
0.486339,0
0.485508,7
0.452808,5
0.48033,8
0.485304,6
0.478872,2
0.486105,0
0.484351,2
